"File","FeatureAlgo","Accuracy","Precision macro","Recall macro","Precision weight","Recall weight","Time FS","Features","Time ensemble","class index"
"ionosphere.data","mrmr",0.771428571428571,0.829022988505747,0.700174825174825,0.806486042692939,0.771428571428571,4.44787198900303,8,0.018263573998411,34
"ionosphere.data","relief",0.9,0.895555555555555,0.888986013986014,0.899555555555555,0.9,0.024776238002232,20,0.015709040002548,34
"iris.data","GR",0.9,0.928571428571428,0.888888888888889,0.921428571428571,0.9,0.001481062005041,2,0.019281922999653,4
"iris.data","fcbf",0.866666666666667,0.911111111111111,0.851851851851852,0.902222222222222,0.866666666666667,0.004025777001516,2,0.020614073000616,4
"iris.data","relieff",0.9,0.928571428571428,0.888888888888889,0.921428571428571,0.9,0.201084341999376,2,0.021170086001803,4
"iris.data","chisquare",0.9,0.928571428571428,0.888888888888889,0.921428571428571,0.9,0.004282201000024,2,0.020613631000742,4
"iris.data","cfs",0.9,0.928571428571428,0.888888888888889,0.921428571428571,0.9,0.006024292000802,2,0.01919867000106,4
"iris.data","multisurf",0.9,0.902777777777778,0.895622895622896,0.901388888888889,0.9,2.53682386400033,2,0.018770695998683,4
"iris.data","MI",0.9,0.928571428571428,0.888888888888889,0.921428571428571,0.9,0.009425031996216,2,0.019025194000278,4
"iris.data","mrmr",0.9,0.928571428571428,0.888888888888889,0.921428571428571,0.9,2.01520289399923,2,0.022198644997843,4
"iris.data","relief",0.9,0.928571428571428,0.888888888888889,0.921428571428571,0.9,0.006417556993256,2,0.020523507999315,4
"iris0.csv","GR",1,1,1,1,1,0.00263334200281,2,0.029884272000345,4
"iris0.csv","fcbf",1,1,1,1,1,0.003215058000933,2,0.015610722999554,4
"iris0.csv","relieff",1,1,1,1,1,0.22754522300238,2,0.016075687999546,4
"iris0.csv","chisquare",1,1,1,1,1,0.008833170999424,2,0.016006466001272,4
"iris0.csv","cfs",1,1,1,1,1,0.005771924996225,2,0.015739112001029,4
"iris0.csv","multisurf",1,1,1,1,1,2.78998185900127,2,0.032219423002971,4
"iris0.csv","MI",1,1,1,1,1,0.010544750999543,2,0.014695866004331,4
"iris0.csv","mrmr",1,1,1,1,1,106.555689962996,2,0.02208311999857,4
"iris0.csv","relief",1,1,1,1,1,0.006409708999854,1,0.013315329997568,4
"Iris5cn01nc.csv","GR",0.933333333333333,0.935185185185185,0.935185185185185,0.933333333333333,0.933333333333333,0.0030934039969,2,0.033579397997528,4
"Iris5cn01nc.csv","fcbf",0.7,0.722222222222222,0.722222222222222,0.716666666666667,0.7,0.004766411002493,2,0.021847126001376,4
"Iris5cn01nc.csv","relieff",0.933333333333333,0.935185185185185,0.935185185185185,0.933333333333333,0.933333333333333,0.182405471998209,2,0.016395831997215,4
"Iris5cn01nc.csv","chisquare",0.933333333333333,0.935185185185185,0.935185185185185,0.933333333333333,0.933333333333333,0.003144009999232,2,0.017178665002575,4
"Iris5cn01nc.csv","cfs",0.933333333333333,0.935185185185185,0.935185185185185,0.933333333333333,0.933333333333333,0.005193550998229,2,0.016562363001867,4
